TITLE     = "From CRS18: JFM(2018),847,28--70"
VARIABLES = "x"
"Cp_wall"
"Ue_tilde"
"delta_995"
"delta*"
"theta"
"Rtheta"
"gamma_r"
"C_f"
ZONE T="Case A (ref:038ib/laix200)"
 -9.495832443E+00 3.847868647E-04 9.983118773E-01 1.321486831E-01 2.331004478E-02 1.502900384E-02 6.011601562E+02 1.332813641E-03 4.805555567E-03
 -9.489062309E+00 3.610046115E-04 9.983208776E-01 1.323886663E-01 2.332301438E-02 1.504575834E-02 6.018303223E+02 1.331834355E-03 4.810230341E-03
 -9.482292175E+00 3.347785678E-04 9.983310699E-01 1.326285303E-01 2.333619073E-02 1.506260037E-02 6.025040283E+02 1.330522238E-03 4.814838991E-03
 -9.475521088E+00 3.111751284E-04 9.983425736E-01 1.328682452E-01 2.334957570E-02 1.507952623E-02 6.031810303E+02 1.328886021E-03 4.819378257E-03
 -9.468750000E+00 3.071816172E-04 9.983552694E-01 1.331078112E-01 2.336315624E-02 1.509652939E-02 6.038612061E+02 1.326938975E-03 4.823845346E-03
 -9.461978912E+00 3.149898257E-04 9.983690977E-01 1.333471537E-01 2.337692678E-02 1.511360239E-02 6.045440674E+02 1.324699260E-03 4.828237928E-03
 -9.455207825E+00 3.109963145E-04 9.983839393E-01 1.335862428E-01 2.339087054E-02 1.513073780E-02 6.052294922E+02 1.322187949E-03 4.832553677E-03
 -9.448436737E+00 2.891810145E-04 9.983996153E-01 1.338250190E-01 2.340498194E-02 1.514792629E-02 6.059169922E+02 1.319429721E-03 4.836792126E-03
 -9.441667557E+00 2.584250178E-04 9.984160662E-01 1.340634674E-01 2.341924608E-02 1.516515948E-02 6.066063232E+02 1.316450769E-03 4.840952344E-03
 -9.434896469E+00 2.230198734E-04 9.984331131E-01 1.343015283E-01 2.343364991E-02 1.518242806E-02 6.072971191E+02 1.313279034E-03 4.845033400E-03
 -9.428125381E+00 1.842172496E-04 9.984507561E-01 1.345392019E-01 2.344818413E-02 1.519972552E-02 6.079890747E+02 1.309942571E-03 4.849035293E-03
 -9.421354294E+00 1.414211147E-04 9.984687567E-01 1.347764432E-01 2.346283756E-02 1.521704718E-02 6.086819458E+02 1.306469669E-03 4.852958955E-03
 -9.414583206E+00 9.600236808E-05 9.984869957E-01 1.350132674E-01 2.347759902E-02 1.523438748E-02 6.093754883E+02 1.302887686E-03 4.856804851E-03
 -9.407812119E+00 5.421951209E-05 9.985054731E-01 1.352496594E-01 2.349246480E-02 1.525174174E-02 6.100697021E+02 1.299222931E-03 4.860575311E-03
 -9.401041985E+00 2.018525993E-05 9.985240698E-01 1.354856491E-01 2.350742370E-02 1.526910532E-02 6.107642212E+02 1.295500086E-03 4.864270333E-03
 -9.394270897E+00 2.005843271E-06 9.985426664E-01 1.357212365E-01 2.352247015E-02 1.528647542E-02 6.114589844E+02 1.291741850E-03 4.867892712E-03
 -9.387499809E+00 1.017167961E-05 9.985612035E-01 1.359565109E-01 2.353759296E-02 1.530384831E-02 6.121539307E+02 1.287969295E-03 4.871443380E-03
 -9.380728722E+00 3.139093315E-05 9.985793829E-01 1.361914724E-01 2.355278656E-02 1.532122213E-02 6.128488770E+02 1.284200931E-03 4.874924198E-03
 -9.373958588E+00 3.037765418E-05 9.985972643E-01 1.364261508E-01 2.356804349E-02 1.533859223E-02 6.135437012E+02 1.280453755E-03 4.878337961E-03
 -9.367187500E+00 4.211215128E-06 9.986144900E-01 1.366606206E-01 2.358335257E-02 1.535595488E-02 6.142382202E+02 1.276742318E-03 4.881686065E-03
 -9.360416412E+00 -1.921341027E-05 9.986310005E-01 1.368948817E-01 2.359870449E-02 1.537330542E-02 6.149321899E+02 1.273079426E-03 4.884970840E-03
 -9.353646278E+00 -3.077671136E-05 9.986466169E-01 1.371289343E-01 2.361408807E-02 1.539063826E-02 6.156254883E+02 1.269475440E-03 4.888194613E-03
 -9.346875191E+00 -4.657194222E-05 9.986612201E-01 1.373627782E-01 2.362949401E-02 1.540794596E-02 6.163179321E+02 1.265938743E-03 4.891359247E-03
 -9.340104103E+00 -7.077142800E-05 9.986746311E-01 1.375964135E-01 2.364490926E-02 1.542522572E-02 6.170091553E+02 1.262475736E-03 4.894466139E-03
 -9.333333015E+00 -9.342119301E-05 9.986866713E-01 1.378297806E-01 2.366032638E-02 1.544247102E-02 6.176989746E+02 1.259089913E-03 4.897516221E-03
 -9.326562881E+00 -1.092164239E-04 9.986974001E-01 1.380628347E-01 2.367573418E-02 1.545967348E-02 6.183870850E+02 1.255782321E-03 4.900510889E-03
 -9.319791794E+00 -1.272170193E-04 9.987065792E-01 1.382955015E-01 2.369112708E-02 1.547683123E-02 6.190733643E+02 1.252551679E-03 4.903451540E-03
 -9.313020706E+00 -1.607744343E-04 9.987142086E-01 1.385277063E-01 2.370650135E-02 1.549393870E-02 6.197576904E+02 1.249393215E-03 4.906339571E-03
 -9.306249619E+00 -2.054183133E-04 9.987204075E-01 1.387593597E-01 2.372185513E-02 1.551099308E-02 6.204398193E+02 1.246299478E-03 4.909176379E-03
 -9.299478531E+00 -2.402274258E-04 9.987252355E-01 1.389903724E-01 2.373719215E-02 1.552799530E-02 6.211199951E+02 1.243259525E-03 4.911961034E-03
 -9.292707443E+00 -2.522079740E-04 9.987289310E-01 1.392206401E-01 2.375251427E-02 1.554494724E-02 6.217980347E+02 1.240259502E-03 4.914695397E-03
 -9.285937309E+00 -2.408234723E-04 9.987316132E-01 1.394501328E-01 2.376783639E-02 1.556185260E-02 6.224742432E+02 1.237282064E-03 4.917379003E-03
 -9.279167175E+00 -2.175776608E-04 9.987335205E-01 1.396788061E-01 2.378316596E-02 1.557871792E-02 6.231488647E+02 1.234307187E-03 4.920011386E-03
 -9.272396088E+00 -2.048222668E-04 9.987348318E-01 1.399066150E-01 2.379852533E-02 1.559555158E-02 6.238221436E+02 1.231312752E-03 4.922593012E-03
 -9.265625000E+00 -2.060143597E-04 9.987359047E-01 1.401335597E-01 2.381392755E-02 1.561236382E-02 6.244946289E+02 1.228273963E-03 4.925123416E-03
 -9.258853912E+00 -2.020208485E-04 9.987370968E-01 1.403596997E-01 2.382939495E-02 1.562916674E-02 6.251667480E+02 1.225165324E-03 4.927602597E-03
 -9.252082825E+00 -1.933781750E-04 9.987386465E-01 1.405850649E-01 2.384494618E-02 1.564597338E-02 6.258389893E+02 1.221960410E-03 4.930030555E-03
 -9.245311737E+00 -2.054183133E-04 9.987407923E-01 1.408097893E-01 2.386060357E-02 1.566279680E-02 6.265118408E+02 1.218633261E-03 4.932405427E-03
 -9.238542557E+00 -2.479760442E-04 9.987436533E-01 1.410339475E-01 2.387638390E-02 1.567964442E-02 6.271857910E+02 1.215159195E-03 4.934726749E-03
 -9.231771469E+00 -3.001897130E-04 9.987475276E-01 1.412576735E-01 2.389230579E-02 1.569653302E-02 6.278613281E+02 1.211515744E-03 4.936994985E-03
 -9.225000381E+00 -3.298132215E-04 9.987524748E-01 1.414811164E-01 2.390837856E-02 1.571347006E-02 6.285388184E+02 1.207683585E-03 4.939209670E-03
 -9.218229294E+00 -3.280250821E-04 9.987585545E-01 1.417043805E-01 2.392461710E-02 1.573046297E-02 6.292185059E+02 1.203647349E-03 4.941370338E-03
 -9.211458206E+00 -3.271906171E-04 9.987657666E-01 1.419275999E-01 2.394102328E-02 1.574751921E-02 6.299007568E+02 1.199396676E-03 4.943476524E-03
 -9.204687119E+00 -3.524033818E-04 9.987740517E-01 1.421508491E-01 2.395759895E-02 1.576463878E-02 6.305855713E+02 1.194926328E-03 4.945529159E-03
 -9.197916985E+00 -3.856031690E-04 9.987833500E-01 1.423742473E-01 2.397434413E-02 1.578182541E-02 6.312729492E+02 1.190236770E-03 4.947528243E-03
 -9.191145897E+00 -4.148094449E-04 9.987934828E-01 1.425977796E-01 2.399124950E-02 1.579907350E-02 6.319628906E+02 1.185334520E-03 4.949474707E-03
 -9.184374809E+00 -4.533736501E-04 9.988042116E-01 1.428214610E-01 2.400830947E-02 1.581637934E-02 6.326552124E+02 1.180231920E-03 4.951368086E-03
 -9.177603722E+00 -4.940240178E-04 9.988153577E-01 1.430452913E-01 2.402550727E-02 1.583373919E-02 6.333495483E+02 1.174946781E-03 4.953209776E-03
 -9.170833588E+00 -5.089847837E-04 9.988268018E-01 1.432691813E-01 2.404283360E-02 1.585114002E-02 6.340456543E+02 1.169502037E-03 4.955000244E-03
 -9.164062500E+00 -4.914014135E-04 9.988384247E-01 1.434930265E-01 2.406027354E-02 1.586857438E-02 6.347430420E+02 1.163925044E-03 4.956739023E-03
 -9.157291412E+00 -4.620163236E-04 9.988499880E-01 1.437167227E-01 2.407781035E-02 1.588603482E-02 6.354412842E+02 1.158246538E-03 4.958427045E-03
 -9.150521278E+00 -4.471747670E-04 9.988615513E-01 1.439401507E-01 2.409543283E-02 1.590350643E-02 6.361401367E+02 1.152499812E-03 4.960064311E-03
 -9.143750191E+00 -4.531948362E-04 9.988728762E-01 1.441631615E-01 2.411312796E-02 1.592098176E-02 6.368392334E+02 1.146719791E-03 4.961651284E-03
 -9.136979103E+00 -4.589764867E-04 9.988840222E-01 1.443856210E-01 2.413088456E-02 1.593845338E-02 6.375380859E+02 1.140941633E-03 4.963187501E-03
 -9.130208015E+00 -4.577843938E-04 9.988950491E-01 1.446074247E-01 2.414869890E-02 1.595591567E-02 6.382365723E+02 1.135200378E-03 4.964673426E-03
 -9.123437881E+00 -4.688112531E-04 9.989058971E-01 1.448284686E-01 2.416656166E-02 1.597335935E-02 6.389343262E+02 1.129529322E-03 4.966108128E-03
